Timestamp,y1,y2,y3,V12,V23,label
03-Jun-2024 16:27:13,53.6192111063884,53.3489896664028,53.5264046755362,1,1,0
03-Jun-2024 16:27:13,53.4538600161378,53.3454222963433,53.4714419523751,1,1,0
03-Jun-2024 16:27:13,53.5445383689029,53.3554565979844,53.6167718481057,1,1,0
03-Jun-2024 16:27:13,53.5052426866838,53.6417976978322,53.5968405996708,1,1,0
03-Jun-2024 16:27:13,53.3318390407419,53.6010588702649,53.5301734897437,1,1,0
03-Jun-2024 16:27:13,53.3901272414676,53.6045214998976,53.3967889952792,1,1,0
03-Jun-2024 16:27:14,53.3338717243738,53.3693221918388,53.3780855949399,1,1,0
03-Jun-2024 16:27:14,53.5866737406315,53.6555001244784,53.4210182684192,1,1,0
03-Jun-2024 16:27:14,53.4230869488948,53.508112524617,53.3436578589566,1,1,0
03-Jun-2024 16:27:14,53.5691779813357,53.4320038959152,53.4205711952852,1,1,0
03-Jun-2024 16:27:14,53.5267576417832,53.5201570655289,53.5595493000166,1,1,0
03-Jun-2024 16:27:14,53.3261055917228,53.4820982389269,53.4870433735744,1,1,0
03-Jun-2024 16:27:14,53.6091830689674,53.410581518081,53.498450567836,1,1,0
03-Jun-2024 16:27:14,53.4635511875654,53.5529524939037,53.313249645463,1,1,0
03-Jun-2024 16:27:14,53.4423265812006,53.4258793440451,53.4970698916539,1,1,0
03-Jun-2024 16:27:14,53.5989077225677,53.4791111455564,53.492507642794,1,1,0
03-Jun-2024 16:27:15,53.4689879537183,53.4179244521795,53.3385312357422,1,1,0
03-Jun-2024 16:27:15,53.5493423236712,53.4622366394856,53.2597513643005,1,1,0
03-Jun-2024 16:27:15,53.4895855041437,53.4730811981507,53.3884052932261,1,1,0
03-Jun-2024 16:27:15,53.5414997160362,53.5831702980845,53.5054201650699,1,1,0
03-Jun-2024 16:27:15,53.3767523378488,53.4785020735403,53.3669914316619,1,1,0
03-Jun-2024 16:27:15,53.5439874489964,53.5745395152955,53.3802852147555,1,1,0
03-Jun-2024 16:27:15,53.4656279605822,53.6034961452651,53.4503360116839,1,1,0
03-Jun-2024 16:27:15,53.5359652390689,53.6529322337226,53.271089550067,1,1,0
03-Jun-2024 16:27:15,53.4856457583754,53.7143914834604,53.3759419605332,1,1,0
03-Jun-2024 16:27:15,53.4417606677233,53.4609928967751,53.4447346344029,1,1,0
03-Jun-2024 16:27:16,53.6353658549738,53.6700049244368,53.3174363429334,1,1,0
03-Jun-2024 16:27:16,53.4702450872814,53.649796549641,53.3295238911908,1,1,0
03-Jun-2024 16:27:16,53.6608069873156,53.6184469797095,53.3422795967709,1,1,0
03-Jun-2024 16:27:16,53.5879572305574,53.5541210433275,53.3862973433607,1,1,0
03-Jun-2024 16:27:16,53.5581386847705,53.6065114572227,53.268413424584,1,1,0
03-Jun-2024 16:27:16,53.4884159533911,53.5480415022582,53.3946991022641,1,1,0
03-Jun-2024 16:27:16,53.5011804321945,53.6608018575888,53.2131951350309,1,1,0
03-Jun-2024 16:27:16,53.5661028256189,53.6111489688473,53.2304998613359,1,1,0
03-Jun-2024 16:27:16,53.3943633699335,53.6373989497316,53.4379447866588,1,1,0
03-Jun-2024 16:27:16,53.6645451333509,53.6941851281839,53.3204425515856,1,1,0
03-Jun-2024 16:27:17,53.4512647753803,53.6498049985439,53.1604311711788,1,1,0
03-Jun-2024 16:27:17,53.5875611591634,53.6418200381759,53.1978113587297,1,1,0
03-Jun-2024 16:27:17,53.4021429108739,53.5994125559529,53.2324382513407,1,1,0
03-Jun-2024 16:27:17,53.5031631699227,53.5649269232609,53.2581505595885,1,1,0
03-Jun-2024 16:27:17,53.6681772702256,53.5616248224481,53.4285937067548,1,1,0
03-Jun-2024 16:27:17,53.3846693056987,53.5789895542333,53.4272296009645,1,1,0
03-Jun-2024 16:27:17,53.6622636023557,53.7701061504249,53.2614007252848,1,1,0
03-Jun-2024 16:27:17,53.6415273354895,53.5110427809582,53.3770257285146,1,1,0
03-Jun-2024 16:27:17,53.4301254747876,53.7731100243762,53.2195069084495,1,1,0
03-Jun-2024 16:27:17,53.5646694523494,53.5361979069748,53.3496605117874,1,1,0
03-Jun-2024 16:27:18,53.4183611724856,53.5427368123034,53.2677856597448,1,1,0
03-Jun-2024 16:27:18,53.4703715597063,53.5288817149941,53.1985857585878,1,1,0
03-Jun-2024 16:27:18,53.4521093873935,53.7140489068432,53.3820347239605,1,1,0
03-Jun-2024 16:27:18,53.5640572645655,53.6465035301005,53.2473579385356,1,1,0
03-Jun-2024 16:27:18,53.5886748720803,53.7723436052499,53.2256393231727,1,1,0
03-Jun-2024 16:27:18,53.5438739597888,53.5719067372496,53.1813350708526,1,1,0
03-Jun-2024 16:27:18,53.4594810836845,53.6779862724541,53.3279240505747,1,1,0
03-Jun-2024 16:27:18,53.5361939431486,53.7339006093249,53.2653127742842,1,1,0
03-Jun-2024 16:27:18,53.6599656812694,53.7777915330866,53.05347587984,1,1,0
03-Jun-2024 16:27:18,53.6537889592826,53.6755486788138,53.1995020451609,1,1,0
03-Jun-2024 16:27:19,53.66157565942,53.6639260378168,53.1490311493049,1,1,0
03-Jun-2024 16:27:19,53.5663717199689,53.7879808592185,53.240104083474,1,1,0
03-Jun-2024 16:27:19,53.5261879352983,53.7391203832645,53.1197342256884,1,1,0
03-Jun-2024 16:27:19,53.6045796769448,53.5394818143606,53.0267560615689,1,1,0
03-Jun-2024 16:27:19,53.5975417246067,53.6436555150285,53.0015839475549,1,1,0
03-Jun-2024 16:27:19,53.7435531752104,53.7034365181074,53.2827996315658,1,1,0
03-Jun-2024 16:27:19,53.5689500430414,53.7543653211122,53.1965394240071,1,1,0
03-Jun-2024 16:27:19,53.4560824958489,53.8621953362583,53.1834312294509,1,1,0
03-Jun-2024 16:27:19,53.5169560426999,53.6398047591831,53.0227220552996,1,1,0
03-Jun-2024 16:27:19,53.4838427477173,53.5796054384422,53.2713578936321,1,1,0
03-Jun-2024 16:27:20,53.6710456860374,53.6751489670335,53.1735559943596,1,1,0
03-Jun-2024 16:27:20,53.6536556238798,53.8578077677518,53.2553925027095,1,1,0
03-Jun-2024 16:27:20,53.6732341577958,53.6073930973001,53.0046602302759,1,1,0
03-Jun-2024 16:27:20,53.5559594216197,53.6959820419783,53.1976985532521,1,1,0
03-Jun-2024 16:27:20,53.480074576773,53.8846757285549,53.1372522710304,1,1,0
03-Jun-2024 16:27:20,53.5559434862988,53.8024149656084,53.2339945582096,1,1,0
03-Jun-2024 16:27:20,53.421188448687,53.6507497891732,53.0788370417257,1,1,0
03-Jun-2024 16:27:20,53.4294590615163,53.8668084990896,53.0478816762879,1,1,0
03-Jun-2024 16:27:20,53.4391538061807,53.8797547266528,53.0409172059981,1,1,0
03-Jun-2024 16:27:20,53.5817804521474,53.6590075407022,53.1148850101245,1,1,0
03-Jun-2024 16:27:21,53.5330385800958,53.681685897073,52.9605837343815,1,1,0
03-Jun-2024 16:27:21,53.5611796279674,53.9394134498407,53.0407869508612,1,1,0
